start_time,end_time,wav_file,emotion,V,A,D,speaker,transcriptions
83.83,92.7,Ses05M_impro02_M013,sad,1.6667,3.6667,2.3333,Ses05M,I don't have -- I know.  What are we gonna- What are we- just run away?  What can I do?  Where can we go?
111.65,119.95,Ses05M_impro02_M018,sad,2.0,3.3333,2.3333,Ses05M,I know.  But I'll-I'll send the pictures all the time and I'll write them emails and you can read them the emails that I send them.
122.6,127.01,Ses05M_impro02_M019,sad,2.0,3.0,2.3333,Ses05M,"I'm gonna be in Bagdad, just doing security."
140.15,143.72,Ses05M_impro02_M021,sad,2.0,3.0,2.3333,Ses05M,I just want to be honest with you.  I don't want you to .
144.29,153.84,Ses05M_impro02_M022,sad,2.0,3.6667,3.0,Ses05M,"but, it's gonna be fine.  I'm gonna be fine.  You know I'm good at this.  I can do this.  That's why I trained all this time.  I'm good at this.  Okay?"
154.48,159.39,Ses05M_impro02_M023,sad,2.3333,3.3333,2.6667,Ses05M,"I know.  I know.  I know.  But, you know what?  That doesn't mean it's gonna be me; does it?"
159.41,162.6,Ses05M_impro02_M024,sad,2.6667,3.3333,3.3333,Ses05M,No.  It doesn't.  And you can't think like that.
169.3,178.68,Ses05M_impro02_M025,sad,2.3333,3.0,3.6667,Ses05M,I don't want you to -- I know.  I know. You can't worry about me.  You've got to worry about the kids.  And you've got to take care of the kids for me.  Okay?  Take care of the kids for me; all right?
184.07,185.99,Ses05M_impro02_M027,sad,2.0,3.0,2.0,Ses05M,"I'll miss you, baby."
188.65,199.46,Ses05M_impro02_M028,sad,2.3333,4.0,2.6667,Ses05M,"All- I'll write you everyday, all the time.  And I'll send you pictures and you send me pictures. I know We've got email out there.  We've got email and I can see stuff and you can send me stuff all the time.  Okay?"
200.1,202.39,Ses05M_impro02_M029,sad,3.6667,4.0,2.3333,Ses05M,yeah yeah yeah.
6.65,8.09,Ses05M_impro03_F000,neu,4.0,2.6667,2.0,Ses05F,what?
29.87,31.82,Ses05M_impro03_F005,hap,4.3333,3.0,2.0,Ses05F,oh-
54.11,55.49,Ses05M_impro03_F006,neu,3.6667,2.3333,1.6667,Ses05F,uh-huh
106.14,108.33,Ses05M_impro03_F008,hap,4.3333,3.6667,3.0,Ses05F,so cute.
108.51,111.01,Ses05M_impro03_F009,hap,4.3333,3.6667,2.6667,Ses05F,"No, it's totally original, though."
111.02,112.33,Ses05M_impro03_F010,hap,4.0,2.6667,2.0,Ses05F,oh.
114.12,117.95,Ses05M_impro03_F011,hap,4.0,3.0,2.6667,Ses05F,"Oh, Then you had a whole weekend of camping?"
121.72,125.36,Ses05M_impro03_F012,hap,4.6667,4.0,2.0,Ses05F,"Oh, right. sure [LAUGHTER]"
127.36,129.54,Ses05M_impro03_F013,hap,4.0,2.3333,2.3333,Ses05F,So where are you going to have your wedding?
151.52,153.36,Ses05M_impro03_F016,hap,4.0,2.6667,2.3333,Ses05F,Where is she right now?
154.33,157.39,Ses05M_impro03_F017,hap,4.0,2.3333,2.3333,Ses05F,"Yeah,I'll hang out with the both of you."
165.75,166.91,Ses05M_impro03_F020,hap,4.3333,2.3333,2.3333,Ses05F,oh.
168.0537,172.28,Ses05M_impro03_F021,hap,3.6667,3.0,2.6667,Ses05F,"Oh, my gosh.  You told your parents already? and everything"
172.39,174.62,Ses05M_impro03_F022,hap,4.0,3.0,2.6667,Ses05F,Are they so excited?
194.21,196.27,Ses05M_impro03_F026,neu,3.0,3.3333,2.3333,Ses05F,Are you going to start right away?
200.57,204.3,Ses05M_impro03_F027,neu,3.3333,2.6667,2.6667,Ses05F,"Yeah, have you ever like lived with someone else before?"
215.03,216.65,Ses05M_impro03_F030,neu,4.3333,2.3333,2.0,Ses05F,Oooh
217.54,220.65,Ses05M_impro03_F031,hap,4.3333,2.6667,2.6667,Ses05F,"That's incredible yeah ,Congratulations."
18.03,25.1,Ses05M_impro03_M004,hap,4.0,3.6667,3.3333,Ses05M,"She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too.  But you never know these things, right?"
31.58,44.05,Ses05M_impro03_M006,hap,4.0,3.6667,3.0,Ses05M,"I did it up at Yosemite.  We went camping right like we usually do.  You know we go camping up there all the time.  But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up."
44.06,54.66,Ses05M_impro03_M007,hap,4.0,4.0,3.0,Ses05M,"You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there.  And then, I- it's great. Um- You have to climb this little rock-"
54.7,65.14,Ses05M_impro03_M008,hap,4.0,3.6667,3.0,Ses05M,"and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back.  And I was going to do the same thing."
65.16,78.36,Ses05M_impro03_M009,hap,4.0,3.6667,3.0,Ses05M,"Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it.  I slipped down into this pool of water, right?  And she freaks out because I slide all the way down this rock.  And um-"
78.39,89.5469,Ses05M_impro03_M010,hap,4.0,3.6667,3.0,Ses05M,"And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know.  and that In my hand, I've got the ring."
89.5569,103.31,Ses05M_impro03_M011,hap,4.3333,3.6667,3.0,Ses05M,"And she's like- she feels it you know and she doesn't know what it is.  And she you know helps me get out and I won't let go of her hand.  And she's like, what are you doing?  I and said, You saved my life, now will you marry me?"
104.43,111.7,Ses05M_impro03_M012,hap,4.6667,4.0,3.3333,Ses05M,Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.
111.71,115.22,Ses05M_impro03_M013,hap,4.0,3.3333,2.6667,Ses05M,"Yeah.  And she said yes.  And she cried, of course."
116.47,123.1,Ses05M_impro03_M014,hap,4.0,3.3333,2.6667,Ses05M,"Yes.  We did that in the beginning, exactly.  So we had, so we just had, you know, good times the rest of the weekend, yeah."
123.11,127.7,Ses05M_impro03_M015,hap,4.3333,3.3333,2.3333,Ses05M,It was a lot of fun- It was a lot of fun.  She's great.  And I'm so happy.
128.56,141.36,Ses05M_impro03_M016,hap,4.0,2.6667,2.6667,Ses05M,"We're going to do it back in the Midwest where her family all is.  They're all out there. you know so, Um  And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?"
146.01,152.75,Ses05M_impro03_M018,hap,4.0,3.3333,2.6667,Ses05M,"Um- And she wants you to be in it, too.  She loves you so much. She thinks you're the sweetest.  Of course, you are.  You're You're my best friend so-"
153.09,155.79,Ses05M_impro03_M019,neu,3.0,3.0,2.6667,Ses05M,"oh, She's back at work. yeah."
165.86,167.46,Ses05M_impro03_M023,hap,4.3333,3.0,3.0,Ses05M,She's the one.
170.95,174.59,Ses05M_impro03_M024,hap,3.6667,3.3333,3.0,Ses05M,Of course.  I told them right away.  We called them all right them.
174.6,182.79,Ses05M_impro03_M025,hap,4.0,3.3333,2.6667,Ses05M,"Oh, yeah.  My mom's freaking out. Oh yeah, She's so happy. this is you know  It's her dream come true.  She always wanted her little boy -- she wants kids, you know."
182.8,185.94,Ses05M_impro03_M026,hap,3.6667,3.0,3.0,Ses05M,She wants grandkids. So we'll be working on that right away.
185.97,188.85,Ses05M_impro03_M027,hap,4.0,3.3333,3.0,Ses05M,"Of course, we're gonna have kids, like three at least."
188.88,195.13,Ses05M_impro03_M028,hap,4.0,4.0,3.0,Ses05M,"She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no.  I am like what Let's do maybe three and we'll go with that."
203.19,210.57,Ses05M_impro03_M030,hap,3.6667,3.6667,2.6667,Ses05M,"Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah."
210.58,215.29,Ses05M_impro03_M031,hap,4.0,3.6667,2.6667,Ses05M,But that- so we are really used to each other. We took the time apart and now we're going to get back together.  We're going to move in soon.
215.3,219.16,Ses05M_impro03_M032,hap,4.3333,3.6667,3.0,Ses05M,it's great. I'm a lucky man.
219.75,221.9,Ses05M_impro03_M033,hap,4.6667,3.3333,3.0,Ses05M,Thank you.
22.78,25.13,Ses05M_impro04_F001,neu,1.5,3.0,3.5,Ses05F,Really? It's been that long?
26.78,28.25,Ses05M_impro04_F002,neu,2.5,3.0,2.5,Ses05F,Wow.
38.41,40.66,Ses05M_impro04_F003,neu,2.5,2.5,3.0,Ses05F,What have you been trying?
49.25,50.54,Ses05M_impro04_F004,neu,2.5,2.0,2.5,Ses05F,Right.
61.05,70.27,Ses05M_impro04_F005,neu,2.5,2.5,4.0,Ses05F,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place."
71.91,78.5,Ses05M_impro04_F006,neu,2.5,2.5,3.5,Ses05F,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --"
81.47,83.17,Ses05M_impro04_F007,neu,2.5,2.0,2.5,Ses05F,Really?
92.45,100.54,Ses05M_impro04_F008,neu,2.0,3.5,4.0,Ses05F,"L.A. is really hard.  I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and"
107.38,111.72,Ses05M_impro04_F009,neu,3.0,3.0,3.5,Ses05F,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just"
111.73,114.51,Ses05M_impro04_F010,neu,2.5,2.5,3.0,Ses05F,are you going into the bars every night?
119.73,124.23,Ses05M_impro04_F011,neu,2.5,2.5,3.5,Ses05F,"Well, I don't really know.  I don't I don't know you in like a job situation, so."
128.22,132.82,Ses05M_impro04_F012,neu,2.5,3.0,3.0,Ses05F,"Wow.  I don't -- I mean, do you- do you have an attitude problem when you're on the job?"
134.6,136.23,Ses05M_impro04_F013,neu,2.5,2.0,3.0,Ses05F,Maybe [garbage].
136.87,142.92,Ses05M_impro04_F014,neu,2.5,2.0,3.5,Ses05F,"Right.  Maybe you have, like, you know a little bit of an abrasive vibe or something."
143.36,146.01,Ses05M_impro04_F015,neu,2.0,3.5,3.0,Ses05F,I don't know.  I'm I'm just trying --
149.67,151.58,Ses05M_impro04_F016,neu,3.0,2.5,3.5,Ses05F,Are you getting defensive?
157.61,161.23,Ses05M_impro04_F017,neu,3.0,3.5,3.0,Ses05F,Yeah.  That might be something you want to look at.  I mean --
165.62,166.84,Ses05M_impro04_F018,neu,2.5,2.5,3.0,Ses05F,Okay.
167.53,169.19,Ses05M_impro04_F019,neu,2.5,2.5,3.5,Ses05F,I understand.
172.31,174.65,Ses05M_impro04_F020,neu,2.5,2.0,3.0,Ses05F,"Yeah, it's stressful.  I recognize that."
177.47,178.85,Ses05M_impro04_F021,neu,2.5,3.0,2.5,Ses05F,ah.
182.34,184.68,Ses05M_impro04_F022,neu,3.0,2.5,3.5,Ses05F,"Not- Not selling pot, right?"
185.19,186.56,Ses05M_impro04_F023,neu,4.0,3.0,3.0,Ses05F,Okay so.
186.61,188.06,Ses05M_impro04_F024,neu,4.0,2.5,3.5,Ses05F,Fair enough.
191.92,199.0,Ses05M_impro04_F026,neu,2.5,3.0,3.5,Ses05F,"Sorry.  So, let's see.  What else?  What's available? What? Um.  Hmm."
200.45,205.65,Ses05M_impro04_F027,neu,2.5,3.5,3.0,Ses05F,"Well, not off the top of head.  It will just take you know take a minute.  But do you have any, like, special skills?"
207.36,211.03,Ses05M_impro04_F028,neu,4.0,3.0,3.0,Ses05F,"Well, maybe we can find you something with juggling."
211.04,213.33,Ses05M_impro04_F029,neu,4.0,2.5,3.5,Ses05F,Have you checked out Craig's List and stuff?
215.37,218.99,Ses05M_impro04_F030,neu,4.0,3.0,3.5,Ses05F,"What if you do kids parties? oh, come on."
225.37,227.15,Ses05M_impro04_F031,neu,4.0,2.5,3.0,Ses05F,Okay.  All right.
227.68,232.48,Ses05M_impro04_F032,neu,3.0,3.0,3.5,Ses05F,"Okay.  Well, fine. we won't- I won't argue with you about that."
239.66,242.72,Ses05M_impro04_F034,neu,3.0,3.0,3.5,Ses05F,"That's rough.  I'm really sorry, Ryan."
245.78,253.99,Ses05M_impro04_F035,neu,2.5,2.5,3.0,Ses05F,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?"
254.38,262.86,Ses05M_impro04_F036,neu,3.5,2.5,3.5,Ses05F,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't"
262.92,266.19,Ses05M_impro04_F037,neu,2.5,2.5,3.0,Ses05F,I can't see where the issue would be. so
69.6,73.01,Ses05M_impro04_M008,neu,2.0,3.5,4.0,Ses05M,"You plan on being there forever? I mean, Like, what do you --"
74.27,75.18,Ses05M_impro04_M009,neu,2.5,2.5,3.0,Ses05M,yeah.
75.2,76.19,Ses05M_impro04_M010,neu,3.0,2.5,3.5,Ses05M,right.
142.21,143.88,Ses05M_impro04_M019,ang,2.0,3.5,3.5,Ses05M,An abrasive vibe?
144.34,151.18,Ses05M_impro04_M020,ang,2.0,3.5,4.0,Ses05M,"Let me know that's -- that's fine.  You think I have an abrasive vibe, whatever.  You're entitled to your opinion, of course.  Maybe that's why I don't have a job."
267.83,270.42,Ses05M_impro04_M040,ang,3.0,3.0,3.5,Ses05M,"Yeah, well thanks for your help."
273.8,275.89,Ses05M_impro04_M041,sad,2.0,2.5,3.5,Ses05M,I'll need it.
9.96,11.52,Ses05M_impro05_F000,neu,3.0,2.3333,2.0,Ses05F,Hmm. Hmm.
11.55,13.33,Ses05M_impro05_F001,neu,3.0,2.6667,1.6667,Ses05F,How long ago was that?
19.11,20.48,Ses05M_impro05_F002,neu,3.0,1.6667,2.0,Ses05F,Uh-Hmm.
22.44,26.74,Ses05M_impro05_F003,neu,3.0,2.3333,2.6667,Ses05F,"Um, okay.  Well, you can fly- file a claim.  Where were you coming from?"
29.83,32.86,Ses05M_impro05_F004,neu,3.0,2.6667,3.0,Ses05F,"So, within the country, though? umm"
34.04,41.39,Ses05M_impro05_F005,neu,3.0,2.0,2.6667,Ses05F,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --"
41.4,46.83,Ses05M_impro05_F006,neu,3.0,2.6667,3.0,Ses05F,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost."
46.87,48.06,Ses05M_impro05_F007,neu,3.0,2.6667,2.3333,Ses05F,yeah.
52.36,53.6,Ses05M_impro05_F008,neu,3.0,1.6667,2.0,Ses05F,Okay.
56.83,60.85,Ses05M_impro05_F009,neu,3.0,2.0,2.6667,Ses05F,Did you have insurance on your flight?
63.81,67.88,Ses05M_impro05_F010,neu,3.0,1.6667,2.6667,Ses05F,"No, you have to buy it now.  It's like thirty dollar extra."
70.23,73.13,Ses05M_impro05_F011,neu,3.0,2.3333,2.3333,Ses05F,"well, it's something that worth"
74.44,76.28,Ses05M_impro05_F012,neu,3.0,2.0,2.0,Ses05F,"yeah, I don't know."
78.99,85.79,Ses05M_impro05_F013,neu,3.0,2.0,2.6667,Ses05F,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.
86.47,94.86,Ses05M_impro05_F014,neu,2.3333,2.3333,2.6667,Ses05F,"Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in."
100.32,101.98,Ses05M_impro05_F015,neu,2.3333,2.0,2.0,Ses05F,wow.
102.94,108.84,Ses05M_impro05_F016,neu,3.0,2.0,2.3333,Ses05F,"Wow.  Well, that's really important, obviously.  But, um --"
112.4,118.19,Ses05M_impro05_F017,neu,3.0,3.0,2.6667,Ses05F,"Uh- Actually, I don't know that that's legal. Um- it is the issue"
118.22,121.62,Ses05M_impro05_F018,neu,3.0,3.3333,3.0,Ses05F,"Yeah I mean, Your bag might have been confiscated because it's --"
122.57,125.37,Ses05M_impro05_F019,neu,2.6667,2.3333,2.6667,Ses05F,-- it's a biohazard. so- um
130.42,134.13,Ses05M_impro05_F020,neu,3.3333,2.3333,2.6667,Ses05F,Yeah.  Let me just call security.
134.9,136.31,Ses05M_impro05_F021,neu,4.3333,3.3333,2.0,Ses05F,[LAUGHTER] Okay.  Hold on.
4.73,10.29,Ses05M_impro05_M000,neu,3.3333,3.0,2.3333,Ses05M,Hi. Um-  My luggage didn't come out of the conveyor thingy.
10.32,13.05,Ses05M_impro05_M001,neu,3.0,2.3333,2.3333,Ses05M,"So, um, what do I do?"
13.07,19.82,Ses05M_impro05_M002,neu,3.0,3.0,2.3333,Ses05M,"Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late."
19.85,22.75,Ses05M_impro05_M003,neu,3.0,3.0,2.3333,Ses05M,"And so I waited there, but nothing came."
26.17,30.34,Ses05M_impro05_M004,neu,3.0,3.0,2.3333,Ses05M,"I was coming from um the Midwest, like Iowa."
31.42,34.37,Ses05M_impro05_M005,neu,3.0,3.0,2.6667,Ses05M,"Yeah, I know I was in the country.  I mean, it's not that complicated."
39.31,41.48,Ses05M_impro05_M006,neu,3.3333,3.0,2.3333,Ses05M,"Well, I would hope so."
44.73,46.1,Ses05M_impro05_M007,neu,2.0,2.6667,2.6667,Ses05M,People lose --
47.37,52.94,Ses05M_impro05_M009,neu,2.6667,3.6667,3.0,Ses05M,"You know, this is actually, I mean it's -- it's a really important piece of luggage."
53.11,57.53,Ses05M_impro05_M010,neu,3.0,3.6667,2.6667,Ses05M,"I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything."
135.11,136.31,Ses05M_impro05_M022,neu,4.6667,3.3333,2.6667,Ses05M,Thank you
25.38,28.02,Ses05M_impro06_F002,sad,2.0,2.5,1.5,Ses05F,"Oh, I'm so sorry"
33.17,34.88,Ses05M_impro06_F003,sad,2.0,3.0,1.5,Ses05F,"Oh, my gosh."
64.25,65.94,Ses05M_impro06_F004,sad,2.5,2.0,2.0,Ses05F,What did he do?
89.56,91.58,Ses05M_impro06_F005,sad,2.0,2.0,2.0,Ses05F,Yeah.  I'm so sorry.
116.62,118.74,Ses05M_impro06_F006,sad,2.0,2.5,1.5,Ses05F,You guys have been-
147.81,149.79,Ses05M_impro06_F007,sad,2.0,2.5,1.5,Ses05F,I'm sorry. I-
169.9892,177.1,Ses05M_impro06_F008,sad,2.0,3.0,2.5,Ses05F,"Wow, Ryan I know that you are hurting right now but I don't think you always feel like that."
188.87,193.35,Ses05M_impro06_F009,sad,2.0,2.0,2.5,Ses05F,Yeah. I understand.  I think it's really healthy to grieve.
197.88,201.01,Ses05M_impro06_F010,sad,2.0,3.0,2.5,Ses05F,If there's anything I can do to be there for you.
10.9,14.86,Ses05M_impro06_M000,sad,2.0,2.0,2.0,Ses05M,I just got some bad news.
19.96,25.58,Ses05M_impro06_M001,sad,2.0,2.0,2.0,Ses05M,"My friend, Shotty, passed away."
27.46,33.67,Ses05M_impro06_M002,sad,1.5,2.0,2.0,Ses05M,"The end, he's been sick for awhile.  He had cancer."
34.36,45.1,Ses05M_impro06_M003,sad,1.5,2.0,2.0,Ses05M,"Yeah.  It's just, I never thought it would actually happen, you know? I mean- He's such a fighter and he's always so positive about everything."
45.11,58.48,Ses05M_impro06_M004,sad,1.5,2.5,2.5,Ses05M,"You know, he was gonna, and we -- all the way up to the end we were just talking about how- you know all the stuff we were gonna do and, you know.  When he finally kicked this stupid cancer, you know, and we were gonna --"
58.69,65.68,Ses05M_impro06_M005,sad,1.5,3.0,2.5,Ses05M,"he wanted to travel, you know.  And he's so talented.  Probably the most talented person I have ever met in my entire life."
65.7,75.57,Ses05M_impro06_M006,sad,2.0,3.5,2.5,Ses05M,"He was a designer, you know.  But he did everything. You know, He painted and he- and he did costume design, he did set design, he did lighting, he was --"
75.58,81.51,Ses05M_impro06_M007,sad,2.0,3.0,2.5,Ses05M,"he just did everything.  He was literally, literally the most talented guy I have ever met in my entire life."
81.52,89.96,Ses05M_impro06_M008,sad,1.5,3.0,2.0,Ses05M,And he's gone now and I  -- I just can't believe it.
91.98,99.61,Ses05M_impro06_M009,sad,1.5,3.0,2.0,Ses05M,"I mean, one second you think, you know, you're just having a conversation and then --"
101.01,114.75,Ses05M_impro06_M010,sad,1.5,3.0,2.5,Ses05M,"you know, sometimes you think you want to make that phone call, or you think you want to tell somebody something, or something like that.  Do you know what I mean?  Like that's -- he was the person that I did that with.  You know, like, that's the person who I needed to call to tell things to all the time."
116.54,128.97,Ses05M_impro06_M011,sad,1.5,3.0,2.0,Ses05M,"And now I don't have that person anymore, you know.  And it's -- -- it's just, you."
